,edge_u,edge_v
688,86,56
689,86,7
690,86,91
691,86,0
692,86,5
693,86,75
694,86,46
695,86,25
696,87,64
697,87,84
698,87,10
699,87,21
700,87,37
701,87,16
702,87,78
703,87,97
704,88,27
705,88,32
706,88,70
707,88,52
708,88,29
709,88,48
710,88,4
711,88,31
712,89,33
713,89,72
714,89,69
715,89,1
716,89,14
717,89,13
718,89,49
719,89,15
720,90,28
721,90,94
722,90,15
723,90,26
724,90,76
725,90,96
726,90,36
727,90,14
728,91,0
729,91,7
730,91,5
731,91,86
732,91,25
733,91,56
734,91,46
735,91,82
736,92,3
737,92,55
738,92,83
739,92,44
740,92,99
741,92,25
742,92,49
743,92,1
744,93,54
745,93,81
746,93,6
747,93,12
748,93,85
749,93,20
750,93,76
751,93,24
752,94,28
753,94,14
754,94,13
755,94,15
756,94,49
757,94,96
758,94,76
759,94,90
760,95,51
761,95,80
762,95,58
763,95,67
764,95,31
765,95,47
766,95,48
767,95,17
768,96,76
769,96,20
770,96,15
771,96,85
772,96,28
773,96,94
774,96,14
775,96,90
776,97,39
777,97,11
778,97,50
779,97,84
780,97,78
781,97,37
782,97,1
783,97,9
784,98,8
785,98,74
786,98,38
787,98,19
788,98,66
789,98,35
790,98,6
791,98,80
792,99,44
793,99,1
794,99,78
795,99,33
796,99,50
797,99,92
798,99,49
799,99,83
