,edge_u,edge_v
432,79,81
433,79,83
434,79,84
435,80,81
436,80,82
437,80,84
438,80,85
439,81,82
440,81,83
441,81,84
442,81,85
443,81,86
444,82,84
445,82,85
446,82,86
447,83,84
448,83,86
449,83,87
450,83,88
451,84,85
452,84,86
453,84,87
454,84,88
455,85,86
456,85,88
457,85,90
458,86,87
459,86,88
460,86,89
461,86,90
462,86,91
463,87,88
464,87,89
465,87,90
466,88,89
467,88,90
468,88,91
469,88,92
470,88,93
471,89,90
472,89,91
473,89,92
474,89,94
475,90,91
476,90,92
477,90,93
478,90,95
479,91,92
480,91,93
481,91,95
482,91,96
483,92,93
484,92,94
485,92,95
486,92,97
487,93,94
488,93,95
489,93,96
490,93,98
491,94,95
492,94,98
493,94,99
494,95,96
495,95,98
496,95,99
497,96,99
498,97,98
499,97,99
