,edge_u,edge_v
358,49,99
359,49,57
360,49,82
361,49,68
362,49,55
363,50,94
364,50,78
365,50,82
366,50,81
367,50,70
368,50,72
369,51,77
370,51,55
371,51,68
372,52,87
373,52,98
374,53,61
375,53,89
376,53,84
377,53,54
378,53,76
379,54,58
380,54,74
381,54,59
382,54,62
383,55,96
384,55,77
385,55,67
386,55,66
387,55,61
388,55,56
389,56,59
390,56,95
391,56,97
392,56,74
393,56,81
394,56,82
395,57,80
396,57,84
397,57,86
398,57,81
399,58,62
400,58,75
401,58,74
402,59,99
403,59,74
404,59,95
405,59,81
406,59,63
407,59,86
408,59,82
409,59,61
410,59,85
411,60,74
412,60,95
413,60,70
414,61,64
415,61,96
416,61,81
417,61,62
418,62,71
419,62,65
420,62,95
421,62,73
422,63,70
423,63,92
424,63,74
425,64,67
426,64,69
427,64,99
428,64,97
429,64,74
430,65,95
431,65,83
432,65,82
433,66,87
434,66,70
435,66,69
436,68,94
437,68,93
438,68,73
439,69,84
440,69,88
441,69,87
442,69,74
443,70,71
444,70,92
445,70,89
446,70,75
447,70,98
448,71,89
449,71,90
450,72,83
451,72,97
452,72,76
453,72,91
454,73,93
455,73,75
456,73,86
457,73,82
458,73,74
459,73,91
460,74,89
461,74,97
462,74,77
463,75,83
464,75,94
465,76,91
466,76,84
467,76,99
468,76,96
469,77,95
470,77,85
471,78,85
472,78,92
473,78,79
474,79,86
475,79,80
476,79,96
477,80,93
478,80,88
479,81,88
480,81,98
481,81,87
482,82,93
483,83,95
484,83,97
485,83,98
486,84,92
487,86,87
488,87,95
489,90,98
490,90,94
491,91,98
492,94,98
493,95,96
494,95,97
