,edge_u,edge_v
526,52,58
527,52,89
528,52,99
529,52,57
530,53,24
531,53,42
532,53,31
533,53,68
534,53,71
535,53,36
536,53,15
537,53,80
538,53,8
539,53,82
540,54,8
541,54,71
542,54,30
543,54,67
544,54,31
545,54,3
546,54,19
547,54,68
548,54,53
549,54,36
550,55,46
551,55,77
552,55,75
553,55,10
554,55,94
555,55,1
556,55,39
557,55,47
558,55,63
559,55,41
560,56,81
561,56,88
562,56,97
563,56,40
564,56,18
565,56,72
566,56,63
567,56,77
568,56,51
569,56,32
570,57,65
571,57,70
572,57,20
573,57,96
574,57,95
575,57,16
576,57,78
577,57,39
578,57,27
579,57,12
580,58,89
581,58,11
582,58,99
583,58,12
584,58,52
585,58,87
586,58,62
587,58,79
588,58,93
589,58,45
590,59,14
591,59,78
592,59,83
593,59,17
594,59,95
595,59,29
596,59,49
597,59,26
598,59,69
599,59,66
600,60,45
601,60,34
602,60,48
603,60,94
604,60,99
605,60,41
606,60,86
607,60,35
608,60,89
609,60,10
610,61,97
611,61,32
612,61,91
613,61,40
614,61,81
615,61,88
616,61,56
617,61,18
618,61,50
619,61,72
620,62,52
621,62,87
622,62,12
623,62,93
624,62,79
625,62,11
626,62,58
627,62,89
628,62,99
629,62,57
630,63,72
631,63,47
632,63,18
633,63,50
634,63,64
635,63,88
636,63,77
637,63,92
638,63,40
639,63,55
640,64,85
641,64,47
642,64,6
643,64,21
644,64,63
645,64,50
646,64,13
647,64,1
648,64,72
649,64,92
650,65,70
651,65,57
652,65,95
653,65,20
654,65,78
655,65,96
656,65,39
657,65,83
658,65,13
659,65,17
660,66,74
661,66,49
662,66,59
663,66,80
664,66,82
665,66,29
666,66,14
667,66,69
668,66,83
669,66,78
670,67,71
671,67,19
672,67,54
673,67,31
674,67,8
675,67,74
676,67,30
677,67,42
678,67,53
679,67,66
680,68,36
681,68,53
682,68,31
683,68,8
684,68,24
685,68,15
686,68,42
687,68,71
688,68,54
689,68,44
690,69,29
691,69,26
692,69,14
693,69,83
694,69,17
695,69,6
696,69,23
697,69,59
698,69,13
699,69,85
700,70,20
701,70,65
702,70,95
703,70,39
704,70,57
705,70,78
706,70,13
707,70,1
708,70,21
709,70,17
710,71,31
711,71,67
712,71,8
713,71,53
714,71,54
715,71,42
716,71,24
717,71,68
718,71,74
719,71,19
720,72,63
721,72,18
722,72,50
723,72,47
724,72,88
725,72,40
726,72,92
727,72,64
728,72,97
729,72,77
730,73,30
731,73,19
732,73,3
733,73,54
734,73,67
735,73,8
736,73,71
737,73,31
738,73,74
739,73,68
740,74,66
741,74,67
742,74,49
743,74,80
744,74,59
745,74,71
746,74,82
747,74,29
748,74,42
749,74,31
750,75,46
751,75,94
752,75,55
753,75,77
754,75,10
755,75,48
756,75,41
757,75,76
758,75,25
759,75,60
760,76,25
761,76,37
762,76,35
763,76,51
764,76,75
765,76,94
766,76,34
767,76,60
768,76,46
769,76,33
770,77,46
771,77,55
772,77,75
773,77,63
774,77,47
775,77,94
776,77,72
777,77,51
778,77,88
779,77,1
780,78,95
781,78,59
782,78,83
783,78,14
784,78,17
785,78,65
786,78,26
787,78,70
788,78,96
789,78,13
790,79,87
791,79,62
792,79,93
793,79,52
794,79,12
795,79,11
796,79,58
797,79,4
798,79,38
799,79,89
800,80,82
801,80,49
802,80,42
803,80,16
804,80,96
805,80,66
806,80,24
807,80,59
808,80,53
809,80,74
810,81,56
811,81,88
812,81,97
813,81,40
814,81,18
815,81,72
816,81,63
817,81,32
818,81,77
819,81,61
820,82,80
821,82,49
822,82,16
823,82,96
824,82,42
825,82,59
826,82,24
827,82,66
828,82,7
829,82,53
830,83,14
831,83,17
832,83,26
833,83,78
834,83,29
835,83,59
836,83,95
837,83,13
838,83,69
839,83,21
840,84,98
841,84,0
842,84,90
843,84,43
844,84,23
845,84,28
846,84,69
847,84,74
848,84,29
849,84,66
850,85,6
851,85,64
852,85,23
853,85,47
854,85,69
855,85,28
856,85,92
857,85,50
858,85,26
859,85,13
860,86,22
861,86,34
862,86,45
863,86,60
864,86,99
865,86,89
866,86,35
867,86,58
868,86,48
869,86,94
870,87,62
871,87,52
872,87,79
873,87,12
874,87,93
875,87,11
876,87,58
877,87,89
878,87,99
879,87,57
880,88,81
881,88,56
882,88,18
883,88,97
884,88,40
885,88,72
886,88,63
887,88,50
888,88,77
889,88,47
890,89,99
891,89,58
892,89,11
893,89,45
894,89,12
895,89,52
896,89,60
897,89,48
898,89,87
899,89,34
900,90,0
901,90,98
902,90,23
903,90,69
904,90,84
905,90,29
906,90,28
907,90,6
908,90,85
909,90,66
910,91,32
911,91,61
912,91,97
913,91,81
914,91,56
915,91,40
916,91,88
917,91,18
918,91,72
919,91,50
920,92,50
921,92,28
922,92,18
923,92,72
924,92,85
925,92,40
926,92,64
927,92,63
928,92,47
929,92,23
930,93,62
931,93,79
932,93,87
933,93,52
934,93,12
935,93,11
936,93,38
937,93,4
938,93,27
939,93,58
940,94,75
941,94,48
942,94,41
943,94,10
944,94,60
945,94,55
946,94,46
947,94,45
948,94,34
949,94,76
950,95,78
951,95,65
952,95,83
953,95,70
954,95,17
955,95,20
956,95,14
957,95,13
958,95,26
959,95,59
960,96,16
961,96,82
962,96,49
963,96,78
964,96,65
965,96,80
966,96,57
967,96,95
968,96,27
969,96,59
970,97,40
971,97,88
972,97,18
973,97,81
974,97,56
975,97,61
976,97,72
977,97,50
978,97,92
979,97,63
980,98,0
981,98,84
982,98,90
983,98,23
984,98,28
985,98,43
986,98,69
987,98,29
988,98,85
989,98,6
990,99,89
991,99,58
992,99,11
993,99,45
994,99,60
995,99,48
996,99,34
997,99,41
998,99,12
999,99,86
