,edge_u,edge_v
320,40,96
321,40,80
322,40,74
323,40,62
324,41,43
325,41,77
326,41,93
327,41,99
328,41,94
329,42,52
330,42,94
331,42,79
332,43,63
333,43,54
334,43,92
335,43,95
336,43,82
337,44,84
338,44,98
339,44,66
340,44,79
341,45,50
342,45,84
343,45,97
344,45,87
345,45,68
346,46,54
347,46,86
348,46,94
349,46,62
350,46,80
351,46,72
352,46,60
353,46,89
354,47,55
355,47,79
356,47,62
357,48,74
358,48,59
359,48,92
360,48,64
361,48,85
362,49,60
363,49,67
364,49,93
365,49,54
366,49,99
367,50,98
368,50,74
369,50,68
370,50,93
371,51,62
372,51,56
373,51,70
374,51,75
375,52,68
376,52,80
377,52,93
378,52,76
379,52,92
380,53,54
381,53,55
382,53,60
383,53,87
384,54,92
385,54,98
386,54,62
387,54,86
388,55,56
389,56,84
390,56,58
391,56,97
392,56,67
393,56,80
394,56,92
395,57,74
396,57,64
397,57,82
398,57,83
399,57,73
400,57,60
401,57,78
402,58,64
403,58,59
404,58,63
405,58,85
406,59,79
407,59,82
408,59,70
409,59,93
410,59,65
411,59,61
412,59,88
413,60,73
414,60,63
415,60,98
416,60,71
417,60,72
418,60,85
419,61,77
420,62,76
421,62,88
422,62,74
423,63,71
424,63,86
425,63,79
426,63,72
427,63,94
428,63,80
429,63,82
430,64,66
431,64,96
432,64,68
433,65,88
434,65,84
435,65,70
436,65,69
437,65,87
438,65,68
439,65,73
440,66,93
441,67,88
442,68,89
443,68,98
444,68,76
445,69,85
446,70,88
447,70,95
448,70,96
449,71,97
450,71,76
451,71,99
452,71,96
453,71,79
454,71,87
455,71,92
456,71,81
457,72,96
458,72,88
459,72,87
460,73,95
461,73,93
462,73,92
463,74,95
464,74,77
465,74,90
466,74,82
467,76,77
468,76,93
469,76,85
470,76,84
471,77,90
472,77,86
473,78,94
474,79,82
475,79,89
476,80,93
477,80,97
478,81,85
479,81,90
480,82,83
481,82,86
482,83,87
483,83,91
484,85,98
485,86,88
486,86,89
487,87,93
488,88,93
489,88,97
490,89,95
491,90,95
492,90,91
493,91,99
494,93,98
