,edge_u,edge_v
349,34,76
350,35,26
351,35,22
352,35,42
353,35,24
354,35,66
355,35,53
356,35,27
357,35,55
358,35,74
359,35,30
360,36,43
361,36,37
362,36,63
363,36,57
364,36,86
365,36,90
366,36,28
367,36,65
368,36,12
369,36,1
370,37,57
371,37,36
372,37,43
373,37,12
374,37,90
375,37,28
376,37,86
377,37,1
378,37,39
379,37,65
380,38,46
381,38,40
382,38,82
383,38,7
384,38,5
385,38,62
386,38,25
387,38,75
388,38,56
389,38,23
390,39,71
391,39,88
392,39,97
393,39,12
394,39,1
395,39,3
396,39,77
397,39,64
398,39,61
399,39,78
400,40,82
401,40,5
402,40,56
403,40,38
404,40,25
405,40,62
406,40,23
407,40,52
408,40,79
409,40,44
410,41,76
411,41,51
412,41,16
413,41,68
414,41,11
415,41,31
416,41,48
417,41,78
418,41,54
419,41,33
420,42,22
421,42,66
422,42,26
423,42,55
424,42,69
425,42,73
426,42,67
427,42,35
428,42,84
429,42,80
430,43,63
431,43,36
432,43,37
433,43,86
434,43,90
435,43,57
436,43,28
437,43,21
438,43,8
439,43,65
440,44,25
441,44,23
442,44,62
443,44,79
444,44,15
445,44,56
446,44,99
447,44,5
448,44,75
449,44,6
450,45,93
451,45,81
452,45,20
453,45,4
454,45,96
455,45,21
456,45,0
457,45,47
458,45,67
459,45,69
460,46,38
461,46,7
462,46,82
463,46,40
464,46,75
465,46,5
466,46,95
467,46,62
468,46,25
469,46,23
470,47,0
471,47,84
472,47,8
473,47,67
474,47,4
475,47,21
476,47,55
477,47,69
478,47,66
479,47,42
480,48,91
481,48,34
482,48,41
483,48,94
484,48,16
485,48,14
486,48,59
487,48,33
488,48,11
489,48,54
490,49,61
491,49,51
492,49,33
493,49,31
494,49,76
495,49,78
496,49,41
497,49,64
498,49,68
499,49,3
500,50,60
501,50,80
502,50,15
503,50,83
504,50,73
505,50,96
506,50,87
507,50,99
508,50,66
509,50,69
510,51,76
511,51,31
512,51,78
513,51,68
514,51,41
515,51,64
516,51,49
517,51,11
518,51,3
519,51,61
520,52,32
521,52,72
522,52,40
523,52,59
524,52,56
525,52,94
526,52,5
527,52,82
528,52,79
529,52,98
530,53,24
531,53,30
532,53,54
533,53,16
534,53,11
535,53,74
536,53,35
537,53,10
538,53,14
539,53,87
540,54,11
541,54,16
542,54,53
543,54,10
544,54,74
545,54,68
546,54,24
547,54,41
548,54,58
549,54,30
550,55,67
551,55,66
552,55,84
553,55,69
554,55,42
555,55,47
556,55,22
557,55,0
558,55,73
559,55,8
560,56,79
561,56,23
562,56,25
563,56,5
564,56,62
565,56,82
566,56,44
567,56,6
568,56,40
569,56,59
570,57,37
571,57,12
572,57,36
573,57,1
574,57,39
575,57,88
576,57,65
577,57,71
578,57,28
579,57,90
580,58,10
581,58,74
582,58,3
583,58,68
584,58,11
585,58,64
586,58,65
587,58,27
588,58,78
589,58,54
590,59,72
591,59,94
592,59,91
593,59,14
594,59,48
595,59,34
596,59,6
597,59,79
598,59,56
599,59,52
600,60,80
601,60,50
602,60,73
603,60,66
604,60,42
605,60,26
606,60,69
607,60,22
608,60,55
609,60,83
610,61,97
611,61,64
612,61,78
613,61,49
614,61,31
615,61,51
616,61,71
617,61,77
618,61,3
619,61,88
620,62,25
621,62,23
622,62,44
623,62,5
624,62,82
625,62,56
626,62,75
627,62,79
628,62,99
629,62,95
630,63,43
631,63,36
632,63,86
633,63,90
634,63,28
635,63,37
636,63,57
637,63,21
638,63,4
639,63,45
640,64,3
641,64,78
642,64,31
643,64,68
644,64,51
645,64,76
646,64,97
647,64,61
648,64,88
649,64,58
650,65,27
651,65,58
652,65,1
653,65,74
654,65,10
655,65,3
656,65,88
657,65,64
658,65,28
659,65,68
660,66,42
661,66,55
662,66,69
663,66,73
664,66,22
665,66,67
666,66,26
667,66,84
668,66,80
669,66,47
670,67,84
671,67,55
672,67,47
673,67,0
674,67,69
675,67,4
676,67,66
677,67,8
678,67,42
679,67,21
680,68,76
681,68,31
682,68,78
683,68,51
684,68,11
685,68,64
686,68,41
687,68,10
688,68,3
689,68,58
690,69,66
691,69,73
692,69,55
693,69,67
694,69,42
695,69,84
696,69,80
697,69,47
698,69,22
699,69,0
700,70,85
701,70,33
702,70,49
703,70,98
704,70,61
705,70,34
706,70,51
707,70,77
708,70,76
709,70,41
710,71,39
711,71,97
712,71,88
713,71,12
714,71,77
715,71,61
716,71,1
717,71,3
718,71,64
719,71,78
720,72,59
721,72,94
722,72,91
723,72,34
724,72,48
725,72,14
726,72,52
727,72,79
728,72,56
729,72,6
730,73,69
731,73,80
732,73,66
733,73,55
734,73,42
735,73,60
736,73,67
737,73,22
738,73,26
739,73,84
740,74,27
741,74,10
742,74,58
743,74,54
744,74,53
745,74,11
746,74,65
747,74,35
748,74,24
749,74,16
750,75,95
751,75,99
752,75,62
753,75,44
754,75,25
755,75,15
756,75,18
757,75,23
758,75,5
759,75,82
760,76,51
761,76,31
762,76,68
763,76,78
764,76,41
765,76,11
766,76,64
767,76,16
768,76,3
769,76,49
770,77,71
771,77,61
772,77,97
773,77,39
774,77,12
775,77,88
776,77,64
777,77,49
778,77,3
779,77,78
780,78,31
781,78,64
782,78,51
783,78,68
784,78,76
785,78,3
786,78,61
787,78,41
788,78,11
789,78,58
790,79,56
791,79,6
792,79,23
793,79,25
794,79,44
795,79,62
796,79,5
797,79,19
798,79,82
799,79,59
800,80,60
801,80,73
802,80,69
803,80,66
804,80,50
805,80,42
806,80,26
807,80,22
808,80,55
809,80,67
810,81,96
811,81,13
812,81,73
813,81,80
814,81,45
815,81,89
816,81,69
817,81,50
818,81,60
819,81,92
820,82,5
821,82,40
822,82,62
823,82,25
824,82,23
825,82,56
826,82,44
827,82,79
828,82,75
829,82,38
830,83,87
831,83,19
832,83,6
833,83,30
834,83,24
835,83,60
836,83,50
837,83,15
838,83,44
839,83,26
840,84,47
841,84,67
842,84,0
843,84,55
844,84,8
845,84,4
846,84,69
847,84,66
848,84,21
849,84,42
850,85,70
851,85,33
852,85,98
853,85,49
854,85,34
855,85,29
856,85,61
857,85,94
858,85,51
859,85,41
860,86,90
861,86,28
862,86,21
863,86,8
864,86,4
865,86,0
866,86,47
867,86,84
868,86,67
869,86,65
870,87,83
871,87,19
872,87,30
873,87,24
874,87,6
875,87,53
876,87,26
877,87,35
878,87,14
879,87,60
880,88,97
881,88,39
882,88,1
883,88,71
884,88,3
885,88,64
886,88,12
887,88,61
888,88,78
889,88,31
890,89,2
891,89,13
892,89,9
893,89,18
894,89,96
895,89,50
896,89,81
897,89,17
898,89,99
899,89,15
900,90,86
901,90,28
902,90,21
903,90,8
904,90,0
905,90,4
906,90,47
907,90,84
908,90,65
909,90,67
910,91,48
911,91,14
912,91,59
913,91,94
914,91,34
915,91,16
916,91,72
917,91,41
918,91,54
919,91,30
920,92,13
921,92,81
922,92,17
923,92,93
924,92,89
925,92,96
926,92,45
927,92,2
928,92,20
929,92,9
930,93,45
931,93,20
932,93,81
933,93,92
934,93,96
935,93,4
936,93,21
937,93,0
938,93,67
939,93,47
940,94,72
941,94,34
942,94,59
943,94,48
944,94,91
945,94,14
946,94,33
947,94,98
948,94,41
949,94,16
950,95,75
951,95,99
952,95,18
953,95,15
954,95,62
955,95,44
956,95,9
957,95,25
958,95,23
959,95,5
960,96,81
961,96,80
962,96,73
963,96,50
964,96,60
965,96,69
966,96,89
967,96,13
968,96,66
969,96,67
970,97,88
971,97,71
972,97,39
973,97,3
974,97,61
975,97,64
976,97,1
977,97,12
978,97,77
979,97,78
980,98,94
981,98,34
982,98,85
983,98,72
984,98,33
985,98,59
986,98,70
987,98,52
988,98,48
989,98,32
990,99,15
991,99,95
992,99,18
993,99,75
994,99,44
995,99,62
996,99,25
997,99,23
998,99,50
999,99,9
